trial,target_x,target_y,target_z,target_timecourse,prime_x,prime_y,prime_z,prime_timecourse,pas_x,pas_y,pas_z,pas_timecourse
1,0.0819229712788603,-0.128449656694434,0.319531669995135,783178.376876865,0.0814371548254064,-0.12877404099861,0.320455048364034,783189.456958904,0.0795143076300507,-0.129038311297305,0.319707046526285,783200.497076045
1,0.0819404025603918,-0.128417366896922,0.319547703111224,783178.3868105,0.0814486851143307,-0.12878174492158,0.320450072533403,783189.466955261,0.0795135136186527,-0.12906083797314,0.319678863860893,783200.507068125
1,0.0819779567011572,-0.128372531226209,0.319568473255597,783178.396839358,0.0814343047908302,-0.128805205089424,0.32044014788794,783189.476967583,0.0794988623903088,-0.129033677343076,0.319651593873041,783200.517061346
1,0.0819938223404392,-0.128348218273504,0.319564406042563,783178.406818893,0.0814192591932966,-0.128797059415606,0.320432987672838,783189.486966505,0.0794936637381021,-0.129043568227474,0.319657495429298,783200.527097616
1,0.0820069778376804,-0.128399675578646,0.319553997429802,783178.416808122,0.0813976769759484,-0.128787492282151,0.32041856983601,783189.496989661,0.0795029534603526,-0.129030015010714,0.319660547352541,783200.537095683
1,0.0819898725060845,-0.128370462314686,0.319548179244448,783178.426817308,0.0813831310797538,-0.128755750972084,0.320408804448777,783189.506973188,0.0795086824677176,-0.129016585733921,0.319665160320294,783200.547072082
1,0.0819967847124338,-0.128362016724667,0.319538297562435,783178.436813094,0.0813769393592591,-0.1287851894176,0.320407376557918,783189.516945026,0.079466804161422,-0.129067746933367,0.319662410360668,783200.557075566
1,0.0819979354095454,-0.128375015647083,0.319530701409465,783178.446841097,0.0813625046240261,-0.128767369822191,0.320400755142475,783189.526967611,0.079404152632086,-0.129044766276421,0.319645688106916,783200.567075914
1,0.0820042458928029,-0.128381567148086,0.31952484556438,783178.456800391,0.0813446253486568,-0.128785774471237,0.320397284382202,783189.536959976,0.0793672586114044,-0.129068188838788,0.319630441767744,783200.577066283
1,0.0820086062059608,-0.128359345155163,0.319523744054387,783178.466798743,0.0813101729690756,-0.128772905410706,0.320385091101235,783189.546959754,0.0793164852367347,-0.12901259707253,0.319620187911794,783200.587059504
1,0.0820140641935936,-0.128423455084416,0.319517629231919,783178.476837864,0.0812918942495023,-0.128773305218566,0.32038625920302,783189.556986616,0.0792088044015998,-0.128937207018335,0.319615198943497,783200.597086936
1,0.0819870653726382,-0.128433459313141,0.319519364558841,783178.486815404,0.0812742494781162,-0.128778273427113,0.320380036270501,783189.56697613,0.0791823759679355,-0.128947223161248,0.319599207529758,783200.607073884
1,0.0819644397747674,-0.12845826689254,0.319526389664672,783178.496833998,0.0812857390493115,-0.128765004001962,0.320351425800199,783189.576973912,0.0791260912578146,-0.128921312833648,0.319583299825507,783200.617069385
1,0.0819347679673844,-0.128489643350181,0.319523172078273,783178.507232341,0.0813783138105976,-0.128912399163078,0.320410687485909,783189.586960575,0.0790492751502618,-0.128919433460427,0.319570939731909,783200.627077716
1,0.0819100636164808,-0.128482772546222,0.319527927182266,783178.516804758,0.0813089638758359,-0.128857253689001,0.320374116209766,783189.596944672,0.0789676330029206,-0.128824099484328,0.319552361245238,783200.637079204
1,0.0818954690433445,-0.128508089527394,0.319538877474523,783178.526854713,0.0814422803568258,-0.12887517918091,0.320443879877439,783189.60692877,0.0789430278942587,-0.12883252207686,0.319533077405542,783200.647066437
1,0.0818892260522677,-0.128523639263231,0.319548576377758,783178.536820849,0.0813335653307704,-0.128864053220035,0.320391840568009,783189.61694993,0.0789472157590906,-0.128851013505451,0.319530503991687,783200.657033144
1,0.0818683198130873,-0.128532120804069,0.319561076749702,783178.546820627,0.0813263436253163,-0.128826904033965,0.32038963506251,783189.6270321,0.0789480356679259,-0.128863446271479,0.319525273100456,783200.667077396
1,0.0818355613944461,-0.128523876885231,0.319565049610917,783178.556809,0.0814052924349588,-0.128804975771238,0.320416143614273,783189.636953761,0.0789584161103918,-0.128883296325795,0.319519569658227,783200.67706406
1,0.0818313901703899,-0.128577174608202,0.319557921197985,783178.566845556,0.0813969766087886,-0.128803540853052,0.320385459306731,783189.646919042,0.0789632440883237,-0.12890682225523,0.319522511496835,783200.687074956
1,0.0818147432776345,-0.128525860330576,0.319554148578727,783178.576811407,0.0813933134467329,-0.128807810191281,0.320368359087681,783189.656985247,0.0789536625242454,-0.128878028613644,0.319541521135247,783200.697068176
1,0.0818102325679722,-0.128517670017898,0.319545498438198,783178.586817171,0.0813998136743303,-0.128801189951417,0.320359173676097,783189.666942831,0.0789575078371668,-0.128897096602475,0.31955260716517,783200.707063963
1,0.0817663695944019,-0.128452570027765,0.319532140383822,783178.596868551,0.0814108844470068,-0.128824597202709,0.320352904015416,783189.676996777,0.0789720617396372,-0.128901638808593,0.319564005812248,783200.717064596
1,0.0817919944066406,-0.12851868782914,0.319524226139391,783178.606863482,0.0814002202953894,-0.128780136127328,0.320352024643352,783189.68696776,0.0790000158705973,-0.128891528132147,0.31957322295503,783200.727078628
1,0.0817586798495724,-0.128452409237747,0.319514499667018,783178.616808521,0.0813852081136783,-0.128819391432742,0.320352641557775,783189.696943304,0.0790321445655364,-0.128958379742641,0.319584837206901,783200.737051321
1,0.0817546644905352,-0.128461623643172,0.319508730610025,783178.626865889,0.0813869571562145,-0.128796932915607,0.320348915083654,783189.706941941,0.078996762358986,-0.128930806192153,0.319585475049035,783200.747066209
1,0.0817499850329832,-0.128462760779617,0.319506360398509,783178.636821191,0.0813744426374749,-0.128835400814958,0.320342173805328,783189.716923758,0.0790160180963024,-0.128887781567796,0.319598092657911,783200.757082522
1,0.0817463656048327,-0.12842477273185,0.3194956477184,783178.646881694,0.0813428092581772,-0.128784611031796,0.320336887725469,783189.726956321,0.079017683828126,-0.12890421271177,0.319606293780148,783200.767050084
1,0.0817357985533375,-0.128434751560279,0.319493921077269,783178.656823882,0.0813501952916544,-0.128791756310757,0.320335277375676,783189.736921887,0.0790071048428312,-0.12888981976843,0.319615410875159,783200.77707438
1,0.0817234540209031,-0.128458187860108,0.319500168343962,783178.666787453,0.0813484174728277,-0.128793240567308,0.320334707262924,783189.746938201,0.0790208944872482,-0.128878742857799,0.319628146452797,783200.787083566
1,0.0817093112158195,-0.128453229460681,0.319508825914432,783178.676817736,0.0813390011746535,-0.128823224919206,0.320343281875107,783189.756967913,0.0790707610626222,-0.128968031744125,0.319626316627945,783200.797063387
1,0.0817071760166347,-0.128462092474142,0.31951730957998,783178.686825496,0.0813342760854588,-0.128830460866236,0.320335321978425,783189.76693462,0.079050201190227,-0.128969551868115,0.31962133243469,783200.807074283
1,0.0816950001663009,-0.128457779105184,0.319542404034631,783178.696832401,0.0813336078144266,-0.128845859177833,0.320338459458981,783189.77692613,0.0790694570299343,-0.128947694951676,0.319618405047447,783200.817078907
1,0.0816877244882517,-0.128477274039125,0.319545772543938,783178.706804239,0.0813308762483559,-0.128832470178193,0.3203395342498,783189.786954987,0.0791180842392221,-0.128985939180211,0.319618488206488,783200.827057588
1,0.0816801070490363,-0.128534441856217,0.319556445171101,783178.716841365,0.0813148569384312,-0.128842617665712,0.320343150104302,783189.796947922,0.0791141065832273,-0.128970840377099,0.319620628209553,783200.837074756
1,0.0816618336038298,-0.128514256506676,0.319564105025598,783178.726810637,0.0813117115866618,-0.128854467363483,0.32034348076233,783189.806944279,0.0791216657106057,-0.128948743548102,0.319616991713579,783200.847069687
1,0.081647289605569,-0.128536474759947,0.319566943555452,783178.73681241,0.0813029543489748,-0.128831966315087,0.320340199573628,783189.816946622,0.0791748846445012,-0.128985813502485,0.319609497265084,783200.857075737
1,0.0815978020800039,-0.128585133926602,0.319577907865499,783178.746844974,0.0812918987059492,-0.128847715123285,0.320337158645286,783189.826948396,0.0791595185467979,-0.128980759429527,0.319616002642074,783200.86707751
1,0.0815785615236229,-0.128542931668691,0.31957751239565,783178.756831637,0.0812782907989484,-0.128825789116285,0.320332385948451,783189.836945893,0.0791260818713882,-0.128986107499706,0.319625879606226,783200.877082705
1,0.0815778114642242,-0.128542842612512,0.319584289085428,783178.766854223,0.0812742655493975,-0.128821146876842,0.320323029674284,783189.846978171,0.0791287058991806,-0.128977718703653,0.319626796791816,783200.887274923
1,0.0815727026978064,-0.128518875324999,0.319586250988681,783178.776842026,0.0812830531987958,-0.128847428358957,0.320319275385931,783189.856946018,0.0791393708664669,-0.128962387704145,0.319628806733982,783200.897060308
1,0.081553428502294,-0.12850122751909,0.319584362518536,783178.786856914,0.0812787190368794,-0.128847949865971,0.320319630671333,783189.866975161,0.079108014914693,-0.128980615317562,0.319630886693038,783200.907086314
1,0.0815512908558196,-0.128505375774354,0.319584670859727,783178.796831888,0.0812751944634826,-0.128830553183128,0.320314118197704,783189.876943863,0.079120960840658,-0.12898986420108,0.31962960310633,783200.917071552
1,0.0815623340652001,-0.128506707539739,0.319573083686553,783178.806813419,0.081282364047545,-0.128831585384379,0.320311276466594,783189.886954759,0.0791511841662004,-0.129008802684406,0.319620079950054,783200.927077317
1,0.0815491030549483,-0.128496569502403,0.319570688928123,783178.816820324,0.0812596589423855,-0.128829934616082,0.320312089914259,783189.896970502,0.0791138483972093,-0.128988579440968,0.31962267554904,783200.937081371
1,0.0815447231888253,-0.128484995167122,0.31956528460792,783178.826802141,0.0812529418165069,-0.128831515201208,0.320307854431772,783189.906961157,0.0790945885111504,-0.128977363998839,0.319608556004407,783200.94708514
1,0.0815609768714723,-0.128503442897913,0.319558638644901,783178.836811612,0.0812630791511098,-0.128831332103218,0.320308945245353,783189.916951241,0.0790997151600689,-0.129018284616682,0.31959855431859,783200.957079786
1,0.0815411376200539,-0.128502231604298,0.31953619003573,783178.846825359,0.0812480865695104,-0.128816454999749,0.320308271753596,783189.926994639,0.0790917447160567,-0.129021855002628,0.319596337480527,783200.967080133
1,0.0815260973454585,-0.128473397995412,0.319531136098332,783178.856820005,0.0812348190647511,-0.128814239129318,0.32031183421863,783189.936977025,0.0790822058977889,-0.128992032654637,0.319589713022297,783200.977081051
1,0.0815209308591793,-0.128521875223003,0.319519471129821,783178.866817217,0.0812459384228106,-0.128810503125061,0.32031338751579,783189.947204595,0.0790896350879846,-0.129000010437028,0.319589715811008,783200.987277546
1,0.0815139020422133,-0.128509915789843,0.319518340998699,783178.876858048,0.0812479794180062,-0.128835467943308,0.32032329017961,783189.956981427,0.0790959191481376,-0.128990714134778,0.31958989391347,783200.997073194
1,0.0815057854195065,-0.128516294991952,0.319513507538439,783178.886830457,0.0812294466260211,-0.128798694454334,0.32031928009268,783189.9669373,0.0790876911892658,-0.128955204675485,0.319583936728363,783201.007073827
1,0.0814928656571907,-0.128495404895656,0.319510727338553,783178.89683052,0.0812380526019921,-0.128813789684462,0.32032676273334,783189.976962451,0.0790985706129477,-0.128973856993905,0.319589643601668,783201.017062201
1,0.0814934823938865,-0.128507288297663,0.319521835792407,783178.906814902,0.081250510297231,-0.128812191330756,0.320334791215723,783189.98696679,0.0791469837325322,-0.128969092084966,0.319578230593184,783201.027025771
1,0.081493576152838,-0.12853401384403,0.319525294902672,783178.916785885,0.0812354758972311,-0.128810785892995,0.320340752312277,783189.996954023,0.0792205603661779,-0.128933790746229,0.319591056811983,783201.037066888
1,0.0814954857734812,-0.128528397661139,0.319533553879381,783178.926832989,0.0812404256599823,-0.128823320776316,0.320345922891486,783190.006940117,0.0791866384330213,-0.12897474847283,0.31959617562613,783201.047083486
1,0.0814956130222564,-0.128542476140251,0.319542680169246,783178.936821932,0.081252437746112,-0.1288490427831,0.32035195086068,783190.016934477,0.0793001296905445,-0.128999831431043,0.319644239844995,783201.057045916
1,0.0814991789023038,-0.128548501436325,0.319562220002118,783178.946795766,0.0812456813805623,-0.128869513192001,0.32035694825762,783190.026943663,0.0792156078462584,-0.128955614243114,0.319633806647203,783201.067079335
1,0.0815099003096135,-0.128573525329306,0.319568646360397,783178.956816926,0.0812304991711557,-0.128875724673332,0.320358718935395,783190.036962257,0.0791761118851937,-0.128940683482991,0.319636315383421,783201.077080823
1,0.0815011076380848,-0.128543534203255,0.319569702261321,783178.966797887,0.0812265016122897,-0.128851250980855,0.320358240714672,783190.046960324,0.0792350894123174,-0.128951106318858,0.319663481667048,783201.087157292
1,0.0815009735633016,-0.12855811156987,0.319574120017304,783178.976806218,0.0812246116204301,-0.128869370953422,0.320359953299673,783190.05695554,0.0792120454773346,-0.128932863002475,0.319643468440551,783201.097057571
1,0.081502562466099,-0.12853795489492,0.319568347882013,783178.986794877,0.081207461921477,-0.128844548605379,0.320351985255731,783190.067003214,0.0792112103115873,-0.128978832450364,0.319637267872371,783201.107088139
1,0.0814968753965293,-0.128555412609991,0.319557345819983,783178.996822024,0.0812235644406403,-0.128804596467294,0.320350817364197,783190.076950249,0.0791966049795363,-0.128941115642524,0.319643543418807,783201.117051424
1,0.0814914684282045,-0.12852184253665,0.31955048992616,783179.006821801,0.0812430165361073,-0.128837976636876,0.320342200800657,783190.08696029,0.0791960637521818,-0.128929740588848,0.31963948450193,783201.127081422
1,0.0814988076222194,-0.128508545427066,0.319545189517429,783179.016818158,0.0812098359292585,-0.128792243097107,0.320335140035754,783190.096944102,0.0792257700568636,-0.128953558937653,0.319648473167887,783201.137192673
1,0.081493980057935,-0.128511398541109,0.319538197807298,783179.026821927,0.0812049383364769,-0.128824422392521,0.320327465396134,783190.106927344,0.0791992861399617,-0.128994079336944,0.319644317012812,783201.147057599
1,0.0814878538929946,-0.128512465492755,0.31952542485607,783179.036810586,0.081216077668605,-0.128855009841524,0.320311277158177,783190.116942802,0.0792093980299228,-0.128999128160325,0.319638071843809,783201.15705253
1,0.0815073529648938,-0.128489112730842,0.319508205664559,783179.046828609,0.0812078177286429,-0.128812808503829,0.320318231222459,783190.126924904,0.0792274532908675,-0.12900710100691,0.319629923379391,783201.167065993
1,0.0815123263933206,-0.128528490952885,0.319506220177981,783179.05682354,0.081198017400812,-0.128796775589473,0.320314216166342,783190.136963169,0.0792035407332662,-0.12898786898722,0.319625551767313,783201.177073183
1,0.0815066502782255,-0.128510421706646,0.319508657373702,783179.066845556,0.0811934708877859,-0.128840317742737,0.320312115830882,783190.146944701,0.0791676688749079,-0.128959539286759,0.319622344379502,783201.187270818
1,0.0815207968044941,-0.128523346650059,0.319512161395117,783179.076849325,0.0811943676704908,-0.128851685232482,0.320308565418186,783190.156931934,0.0791704755623583,-0.128966932928412,0.319608180414949,783201.197071312
1,0.0815436696048732,-0.128523787345797,0.319511894860645,783179.086797214,0.0811934490268684,-0.128878588089938,0.320305365893808,783190.166938269,0.0791371497144471,-0.128925389344811,0.31960380866212,783201.207092187
1,0.0815321889855508,-0.128526680003352,0.319520453449329,783179.09683377,0.0811931642330396,-0.128908586206021,0.320299338037733,783190.176967127,0.0790932288015467,-0.128929582660285,0.31960355327822,783201.217108501
1,0.0815382831837286,-0.128556027150149,0.319521130589729,783179.106837824,0.0811800784905705,-0.128872989533826,0.320301015495426,783190.186989142,0.0790940415618622,-0.128955779835159,0.319591560038353,783201.227074352
1,0.08153911297302,-0.128536197447404,0.319532311561625,783179.116808236,0.0811727895487696,-0.128865789481505,0.320300152385589,783190.196993481,0.0790990708723159,-0.128964699900595,0.319579917026735,783201.237070138
1,0.0815297245543768,-0.12854802520839,0.31954517574064,783179.126880429,0.0811623239770831,-0.12889897211573,0.320305288594116,783190.206931107,0.0790171913153854,-0.128859354430293,0.319554720838412,783201.247073907
1,0.0815264053545122,-0.128567682455247,0.319552143453647,783179.136859109,0.0811480644005482,-0.128873061616252,0.320307396289267,783190.216947991,0.0790027347305823,-0.128881006647975,0.319539017789248,783201.257070263
1,0.081535101323768,-0.128597653459092,0.319552456215397,783179.146831517,0.0811597869635853,-0.128899403094181,0.320308642823831,783190.226954041,0.0789984532468713,-0.128894660591176,0.319521685886188,783201.267069471
1,0.0815374917698472,-0.128608120282547,0.319555488457293,783179.156810198,0.0811473642381867,-0.128923869847857,0.320304471856074,783190.236948972,0.0790713963913649,-0.129033612312001,0.319537367287541,783201.277089775
1,0.0815358467742015,-0.128598716749613,0.319552333648322,783179.166815392,0.081220742293986,-0.128895866871122,0.320312816630781,783190.246993509,0.079024754506984,-0.1290411877772,0.319568893115963,783201.287284844
1,0.0815361503775499,-0.128600501374913,0.319556328588826,783179.176813744,0.0811582551407984,-0.128953606635219,0.32030852202899,783190.256954799,0.0791026625167248,-0.129015467154035,0.319619898509975,783201.297071369
1,0.0815319291006324,-0.128601489368195,0.31956565692423,783179.186849729,0.0811756694204397,-0.128893686761794,0.320315071461972,783190.26694973,0.0790744634097859,-0.129009900513624,0.319607170663924,783201.30708084
1,0.0815349512064422,-0.128590558673913,0.319565371121285,783179.196857205,0.0812976599584659,-0.128838464137149,0.320410440165186,783190.276958916,0.0789836195776628,-0.128890271245552,0.319555742083283,783201.317069784
1,0.0815347674100152,-0.1285902285264,0.319563391478317,783179.206848999,0.0812737934378986,-0.128809320626283,0.320403277381311,783190.286966106,0.0790897135391606,-0.129002008210452,0.319598688722728,783201.327083247
1,0.0815204409268258,-0.128591384269798,0.319558360021478,783179.216818557,0.0812768504333723,-0.128731958012063,0.320397012637164,783190.296964743,0.0791296313834148,-0.129034782624527,0.319594028412278,783201.337134342
1,0.0815175432054106,-0.128584203753631,0.319551682165156,783179.226827172,0.0812783197337748,-0.128756455907061,0.320378592073223,783190.306950551,0.079076923273472,-0.128987866107138,0.319544236082215,783201.347074819
1,0.0815249336971568,-0.128547104130522,0.319546041477297,783179.236806708,0.0812526139480521,-0.128775085502409,0.320340502573696,783190.316927521,0.079071175130848,-0.128998504409887,0.319543935311938,783201.357073741
1,0.0815050586522991,-0.128547911047491,0.31954556426438,783179.246805916,0.081258958232057,-0.128770215040399,0.320323684388396,783190.326954098,0.0790679715307448,-0.129005594648665,0.319546942428134,783201.367068102
1,0.0815213171350415,-0.128574278087315,0.319535662454495,783179.25685359,0.0812660416202487,-0.12878303906258,0.320320509498347,783190.33695416,0.0790929022615031,-0.129040359173958,0.319553814018856,783201.37708242
1,0.0815448772443506,-0.128597660350247,0.319528388551987,783179.266836261,0.0812747845007368,-0.128805381626371,0.320327633806086,783190.346971329,0.0790935216773536,-0.128989803747725,0.319565180152135,783201.387278059
1,0.0815360897935413,-0.128575050605066,0.319525134191484,783179.276860557,0.0812900901877497,-0.128751238967768,0.320328844376019,783190.356957137,0.0790299189839483,-0.128887943754106,0.319561526254243,783201.397128161
1,0.0815294331043883,-0.128566363118355,0.31952311042307,783179.286822417,0.081281914271007,-0.128788323270125,0.320323877679812,783190.366970599,0.0790734375867396,-0.128976739403404,0.319564062138416,783201.407040129
1,0.0815555994006828,-0.12857623684827,0.319522376155947,783179.296828182,0.0812651892419923,-0.128768939219005,0.320327122594462,783190.376974938,0.0790683954405367,-0.12899272525865,0.319556924606509,783201.417095785
1,0.0815321437181641,-0.128578069631344,0.319536180456206,783179.306833376,0.0812652327832831,-0.128781815187629,0.320327381186598,783190.386962457,0.07906076987978,-0.128992729598037,0.31955777682928,783201.42705907
1,0.0815296432215413,-0.128595053430559,0.319539642950694,783179.316834864,0.0812822854882231,-0.128797865699947,0.320333307540485,783190.396971643,0.0790440454161751,-0.128877084434991,0.319550837412692,783201.437156066
1,0.0815339903253033,-0.128581614001592,0.319550137413612,783179.326833502,0.0812705434001383,-0.128795096503635,0.320340046165919,783190.406949753,0.0790743154038046,-0.128983573385493,0.319543035988943,783201.447075161
1,0.0815314022636869,-0.128562725997513,0.319555325570739,783179.336843258,0.0812610757844594,-0.128819287140747,0.320340169097289,783190.416951526,0.0790246993208944,-0.128917625236702,0.31953962884211,783201.457113712
1,0.0815269867494464,-0.128586730054519,0.319575843689435,783179.346822793,0.0812492496307718,-0.128819410964299,0.320344190098301,783190.427002621,0.0790072589892926,-0.128891947220363,0.319536973459453,783201.467075002
1,0.0815378334547525,-0.128591840728703,0.319577670833023,783179.356818295,0.0812370835102945,-0.128817951857653,0.320338941209131,783190.43693312,0.079029983230446,-0.128879556636692,0.319538116258032,783201.477076775
1,0.0815327211901857,-0.128601331595933,0.31958702575757,783179.366840595,0.0811869509922389,-0.128860757880679,0.32030950022032,783190.446971101,0.0790250066567759,-0.128912297745687,0.31954208019775,783201.487129866
1,0.0815239879469766,-0.128576934289742,0.319595157879683,783179.376828398,0.0811711351015796,-0.128879286022713,0.320304686288371,783190.456953773,0.0789955374521117,-0.128919795932371,0.319556028781227,783201.497084028
1,0.0815426416039624,-0.12858208916122,0.319607022687656,783179.386815347,0.0811529180852564,-0.128911746729449,0.320285727945526,783190.466956686,0.0790166525659737,-0.128946510718674,0.319554987520526,783201.507081525
1,0.0815746451113594,-0.128591686119531,0.31961094361551,783179.396815409,0.0811343720386488,-0.128898856881159,0.320274054335762,783190.476942209,0.0790089621772042,-0.128926549078591,0.319553858415714,783201.517079307
1,0.0815680978108193,-0.128564370707717,0.319615751738951,783179.406835999,0.0811131681667046,-0.128879206876316,0.320264395153721,783190.486972207,0.0789869909234182,-0.128930489480089,0.319561065539042,783201.527079939
1,0.0815816735035457,-0.128551573644877,0.319609094478085,783179.416828649,0.0812066484922165,-0.128911576623889,0.320226169105837,783190.497000209,0.0789864108188087,-0.128913011469664,0.319562415021379,783201.537075441
1,0.0815935060660798,-0.128566807832587,0.319606424356159,783179.426803909,0.0811927887924437,-0.129021779782436,0.320275305192871,783190.507006259,0.0790082716477788,-0.128934221827457,0.319555379705491,783201.547089473
1,0.0815742744066587,-0.128555676957172,0.319600045347359,783179.436825639,0.081051543361885,-0.128896617762666,0.320174571501353,783190.516963272,0.0790035327667918,-0.128940562556237,0.319548027741521,783201.557059886
1,0.0815770137768025,-0.128554098126446,0.319569582910043,783179.446814583,0.0812320196486923,-0.128853020549742,0.320267849676405,783190.526961909,0.078994039094069,-0.128914599218796,0.319551396536176,783201.567075914
1,0.0815748905660003,-0.12854732670549,0.319554092809216,783179.456821488,0.0812966751539859,-0.1288551524155,0.320326209714985,783190.536968244,0.0790059164659094,-0.128914509482672,0.319545484084389,783201.577079683
1,0.0815592532658607,-0.128539438693553,0.319552229542829,783179.466840937,0.0812075412428215,-0.128829084437571,0.320278263389851,783190.546973439,0.0790095856374714,-0.128941707237273,0.319544576552211,783201.587130208
